recordID,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,customer_id,State
2845.0,GA,90,415,no,no,0,113.2,108,19.24,189.3,63,16.09,271.8,124,12.23,14.1,4,3.81,3,no,51731149.0,
2846.0,WI,111,415,no,yes,36,166.2,54,28.25,238.8,109,20.3,108.8,92,4.9,11.2,2,3.02,3,no,57747453.0,
2847.0,CO,101,408,no,yes,23,262.2,101,44.57,157.0,80,13.35,129.1,100,5.81,7.3,14,1.97,1,no,51734291.0,
2848.0,SC,72,415,no,no,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,13.1,4,3.54,0,no,67130708.0,
2849.0,MI,67,510,no,yes,35,245.4,89,41.72,148.2,102,12.6,274.0,136,12.33,7.5,6,2.03,1,no,27101393.0,
2850.0,MD,172,408,no,no,0,287.1,108,48.81,178.4,125,15.16,153.2,98,6.89,14.4,2,3.89,3,yes,22928584.0,
2851.0,IN,154,510,no,yes,32,192.3,82,32.69,165.3,134,14.05,205.0,74,9.23,9.0,1,2.43,2,no,23070782.0,
2852.0,ME,69,510,no,no,0,194.2,122,33.01,242.1,81,20.58,215.8,80,9.71,9.7,3,2.62,2,no,24375123.0,
2853.0,DC,123,415,no,no,0,211.0,92,35.87,217.0,102,18.45,214.8,104,9.67,9.8,7,2.65,3,no,28751246.0,
2854.0,TN,130,415,no,yes,12,141.9,92,24.12,228.9,102,19.46,195.1,101,8.78,8.7,5,2.35,0,no,33400714.0,
2855.0,FL,142,415,no,yes,26,220.5,94,37.49,239.5,126,20.36,254.3,109,11.44,5.9,9,1.59,2,no,12339974.0,
2856.0,WA,29,415,no,no,0,157.4,122,26.76,145.0,75,12.33,281.8,92,12.68,9.3,2,2.51,1,no,27981273.0,
2857.0,HI,87,408,no,yes,28,143.5,106,24.4,223.5,147,19.0,175.4,69,7.89,11.2,5,3.02,0,no,22283477.0,
2858.0,NE,149,415,no,no,0,156.0,56,26.52,56.0,116,4.76,163.3,104,7.35,8.9,8,2.4,0,no,68373588.0,
2859.0,TN,146,408,yes,no,0,160.1,63,27.22,208.4,112,17.71,177.6,98,7.99,9.2,3,2.48,2,no,11022811.0,
2860.0,MD,88,415,yes,no,0,235.1,98,39.97,251.8,79,21.4,285.9,76,12.87,7.2,2,1.94,4,yes,32079220.0,
2861.0,NM,119,415,yes,yes,15,160.0,95,27.2,209.5,110,17.81,82.3,107,3.7,8.7,5,2.35,5,yes,26030262.0,
2862.0,VT,48,510,no,no,0,188.4,63,32.03,165.9,89,14.1,205.7,71,9.26,13.2,2,3.56,1,no,24209066.0,
2863.0,OR,135,415,no,no,0,194.8,97,33.12,235.3,118,20.0,174.4,126,7.85,11.0,3,2.97,1,no,25165374.0,
2864.0,IN,100,510,no,no,0,247.8,117,42.13,130.0,95,11.05,134.3,125,6.04,6.9,2,1.86,1,no,53216693.0,
2865.0,MO,98,415,no,no,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,no,55468110.0,
2866.0,FL,75,510,no,yes,26,118.5,86,20.15,213.9,118,18.18,132.6,99,5.97,13.4,3,3.62,2,no,40724270.0,
2867.0,DC,180,415,no,yes,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,7.6,4,2.05,1,no,63342810.0,
2868.0,VT,100,415,no,yes,25,215.9,90,36.7,257.9,92,21.92,180.2,157,8.11,11.6,4,3.13,1,no,38408647.0,
2869.0,OH,119,415,no,yes,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8.0,5,2.16,2,no,59683789.0,
2870.0,MO,86,415,no,no,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,no,54134291.0,
2871.0,LA,155,408,no,yes,39,183.3,106,31.16,205.1,101,17.43,263.7,90,11.87,5.1,7,1.38,1,no,15775083.0,
2872.0,IL,78,415,yes,no,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,yes,70456330.0,
2873.0,NJ,153,415,no,no,0,193.8,90,32.95,195.3,121,16.6,182.7,108,8.22,8.5,3,2.3,1,no,24502874.0,
2874.0,IA,92,510,no,yes,25,134.0,112,22.78,206.0,111,17.51,180.6,118,8.13,9.7,4,2.62,0,no,29511128.0,
2875.0,WA,13,510,no,yes,25,176.6,65,30.02,172.7,96,14.68,104.5,128,4.7,11.3,5,3.05,2,no,29522166.0,
2876.0,NE,154,415,no,no,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,no,3786886.0,
2877.0,CT,144,510,yes,yes,35,174.8,127,29.72,219.6,93,18.67,255.8,90,11.51,12.8,3,3.46,0,no,41573353.0,
2878.0,WV,48,408,no,no,0,275.2,67,46.78,180.2,108,15.32,159.0,110,7.15,7.9,2,2.13,1,no,33963455.0,
2879.0,ND,94,408,no,no,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,no,14762603.0,
2880.0,UT,139,415,no,no,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,no,21357561.0,
2881.0,MS,126,415,no,no,0,228.7,102,38.88,168.7,99,14.34,223.5,100,10.06,11.8,4,3.19,1,no,56228125.0,
2882.0,MN,122,415,no,no,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,no,3225299.0,
2883.0,NH,139,510,no,no,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,11.3,6,3.05,1,no,33129099.0,
2884.0,LA,95,415,no,no,0,141.1,84,23.99,211.4,108,17.97,103.7,127,4.67,5.9,6,1.59,3,no,11929502.0,
2885.0,ME,80,408,no,yes,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,no,43661636.0,
2886.0,KS,131,415,no,yes,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3,no,28824142.0,
2887.0,KS,36,510,no,no,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1,no,59307496.0,
2888.0,NV,180,510,no,no,0,139.0,96,23.63,224.9,64,19.12,170.8,118,7.69,15.7,5,4.24,2,no,35744606.0,
2889.0,MT,25,415,no,no,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,no,33742354.0,
2890.0,MT,113,415,no,no,0,215.9,93,36.7,240.1,85,20.41,156.7,123,7.05,4.9,5,1.32,3,no,38343240.0,
2891.0,ID,88,415,no,yes,31,181.6,91,30.87,213.2,120,18.12,207.8,104,9.35,11.4,4,3.08,1,no,24605958.0,
2892.0,AK,120,415,no,no,0,178.4,97,30.33,168.3,113,14.31,120.5,93,5.42,9.3,9,2.51,1,no,55920755.0,
2893.0,UT,74,415,no,no,0,106.4,84,18.09,140.2,104,11.92,90.9,81,4.09,11.4,3,3.08,1,no,59016972.0,
2894.0,AR,109,510,no,no,0,170.7,101,29.02,240.2,82,20.42,119.0,112,5.36,11.4,4,3.08,2,no,38725685.0,
2895.0,LA,162,510,no,yes,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0,no,31700206.0,
2896.0,KS,124,510,no,yes,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,no,51726719.0,
2897.0,OR,177,408,no,no,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,no,23039423.0,
2898.0,WI,91,510,no,no,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,no,52351293.0,
2899.0,CO,105,408,no,no,0,270.9,98,46.05,226.2,110,19.23,178.8,60,8.05,8.8,5,2.38,0,yes,1944958.0,
2900.0,KS,24,510,no,no,0,243.0,91,41.31,183.9,77,15.63,184.3,109,8.29,15.3,6,4.13,0,yes,11165057.0,
2901.0,IL,48,510,no,no,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,no,10009686.0,
2902.0,IA,86,408,no,no,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,no,29437035.0,
2903.0,AZ,163,510,no,no,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,no,50904259.0,
2904.0,NE,91,510,no,no,0,159.0,109,27.03,255.1,142,21.68,82.4,73,3.71,10.1,4,2.73,0,no,55519474.0,
2905.0,ID,56,510,no,no,0,150.9,79,25.65,161.8,87,13.75,167.7,115,7.55,11.7,5,3.16,3,no,52546298.0,
2906.0,OH,147,415,yes,yes,24,219.9,118,37.38,208.5,116,17.72,352.5,111,15.86,8.1,4,2.19,3,no,59839779.0,
2907.0,TX,64,415,no,no,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,no,3328739.0,
2908.0,TN,108,510,no,yes,34,162.1,83,27.56,171.8,117,14.6,259.8,76,11.69,9.6,3,2.59,4,yes,34339796.0,
2909.0,OK,159,510,no,no,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,no,3267788.0,
2910.0,ND,136,510,yes,no,0,256.8,90,43.66,230.1,104,19.56,143.6,82,6.46,9.1,10,2.46,3,no,37410388.0,
2911.0,MT,116,415,no,yes,35,182.8,122,31.08,212.7,119,18.08,193.8,103,8.72,11.0,2,2.97,1,no,54634464.0,
2912.0,NC,45,408,no,yes,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,no,12003604.0,
2913.0,MN,122,415,no,no,0,140.1,120,23.82,231.4,128,19.67,188.1,127,8.46,11.2,5,3.02,2,no,51706877.0,
2914.0,MN,138,415,no,no,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,no,32388811.0,
2915.0,MA,132,415,no,no,0,117.6,66,19.99,214.0,108,18.19,239.5,94,10.78,8.8,5,2.38,1,no,55361422.0,
2916.0,PA,101,415,yes,no,0,193.7,108,32.93,186.6,98,15.86,223.0,100,10.04,11.6,8,3.13,0,no,63966436.0,
2917.0,GA,58,510,no,no,0,243.1,105,41.33,231.4,108,19.67,180.9,120,8.14,7.8,4,2.11,2,no,23872237.0,
2918.0,NV,81,415,no,no,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,5.2,4,1.4,1,no,14849889.0,
2919.0,TX,87,415,no,no,0,169.1,105,28.75,169.9,102,14.44,244.9,106,11.02,9.9,10,2.67,3,no,34077941.0,
2920.0,ME,116,510,no,no,0,229.3,93,38.98,184.5,111,15.68,168.2,91,7.57,8.8,3,2.38,2,no,54901277.0,
2921.0,RI,85,415,yes,no,0,197.2,97,33.52,211.7,115,17.99,210.1,133,9.45,8.3,4,2.24,4,no,38614392.0,
2922.0,MN,62,510,no,yes,33,186.4,84,31.69,201.0,136,17.09,286.7,103,12.9,11.1,3,3.0,2,yes,33443649.0,
2923.0,NH,90,415,no,no,0,76.1,121,12.94,290.3,73,24.68,236.9,89,10.66,10.8,3,2.92,0,no,12678165.0,
2924.0,TN,98,415,no,no,0,162.8,65,27.68,185.0,109,15.73,219.5,104,9.88,6.0,3,1.62,2,no,59790105.0,
2925.0,UT,73,415,no,no,0,182.3,115,30.99,199.2,97,16.93,120.2,113,5.41,18.0,5,4.86,1,no,28039659.0,
2926.0,RI,107,510,yes,no,0,194.4,83,33.05,247.8,84,21.06,245.4,93,11.04,11.2,7,3.02,2,no,65206377.0,
2927.0,NH,55,408,no,yes,20,189.3,95,32.18,118.6,113,10.08,250.2,102,11.26,12.5,4,3.38,2,no,37669397.0,
2928.0,AK,76,415,no,yes,22,160.1,107,27.22,168.7,136,14.34,23.2,102,1.04,9.5,4,2.57,3,no,31860067.0,
2929.0,NC,30,510,no,no,0,145.0,76,24.65,240.7,112,20.46,197.1,134,8.87,7.1,4,1.92,3,no,39970728.0,
2930.0,AZ,157,415,no,no,0,220.7,105,37.52,119.3,127,10.14,165.1,113,7.43,11.5,7,3.11,4,no,57768467.0,
2931.0,MA,40,408,no,yes,31,224.7,69,38.2,134.5,81,11.43,120.3,104,5.41,7.5,5,2.03,1,yes,8047078.0,
2932.0,TN,72,408,no,no,0,147.0,79,24.99,162.3,103,13.8,162.9,80,7.33,10.5,4,2.84,1,no,38662656.0,
2933.0,WY,95,415,no,yes,39,260.8,130,44.34,213.4,111,18.14,195.6,97,8.8,10.1,5,2.73,1,no,54188305.0,
2934.0,IA,42,415,no,no,0,155.4,127,26.42,164.1,45,13.95,157.7,128,7.1,9.0,3,2.43,0,no,50716158.0,
2935.0,IN,86,415,no,no,0,166.2,112,28.25,255.3,81,21.7,228.1,97,10.26,5.4,7,1.46,1,no,58350968.0,
2936.0,NJ,131,415,no,no,0,211.8,115,36.01,260.5,102,22.14,144.2,96,6.49,10.8,7,2.92,0,no,25495441.0,
2937.0,FL,55,510,no,yes,45,130.5,114,22.19,208.4,94,17.71,141.6,114,6.37,11.0,5,2.97,4,yes,23898240.0,
2938.0,MT,74,415,no,no,0,162.7,102,27.66,292.0,105,24.82,183.3,80,8.25,8.7,6,2.35,0,no,31881212.0,
2939.0,ND,81,408,yes,yes,37,237.1,76,40.31,264.2,125,22.46,271.3,120,12.21,7.9,3,2.13,1,no,32252736.0,
2940.0,MI,81,408,no,no,0,166.2,102,28.25,217.6,112,18.5,220.2,68,9.91,13.2,2,3.56,4,no,977165.0,
2941.0,MT,28,415,no,no,0,121.7,48,20.69,125.8,112,10.69,261.6,122,11.77,8.3,2,2.24,6,yes,23947179.0,
2942.0,AL,111,510,no,no,0,176.4,62,29.99,201.0,124,17.09,150.4,138,6.77,11.2,2,3.02,0,no,57078206.0,
2943.0,NV,3,510,no,yes,27,67.4,116,11.46,244.0,78,20.74,281.1,93,12.65,11.4,2,3.08,2,no,17671025.0,
2944.0,MI,51,415,no,no,0,229.7,129,39.05,336.0,104,28.56,192.8,128,8.68,9.6,1,2.59,1,yes,28914067.0,
2945.0,FL,68,415,no,yes,24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,1,no,58016171.0,
2946.0,NY,163,408,no,no,0,247.7,77,42.11,269.5,108,22.91,167.3,82,7.53,9.6,7,2.59,0,yes,27386564.0,
2947.0,KS,87,510,no,no,0,115.4,90,19.62,262.6,68,22.32,245.7,69,11.06,13.1,5,3.54,2,no,32354755.0,
2948.0,NC,58,510,no,no,0,112.2,95,19.07,209.6,108,17.82,260.9,78,11.74,13.9,1,3.75,0,yes,79199436.0,
2949.0,MN,109,408,no,no,0,162.6,138,27.64,154.0,109,13.09,209.7,118,9.44,11.5,4,3.11,0,no,69577930.0,
2950.0,RI,111,415,no,no,0,229.4,107,39.0,214.1,99,18.2,289.6,95,13.03,10.4,6,2.81,4,no,53627857.0,
2951.0,UT,144,415,no,no,0,139.6,96,23.73,124.2,93,10.56,95.6,75,4.3,15.0,4,4.05,2,no,25037771.0,
2952.0,OR,135,415,no,no,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9.0,8.4,2,2.27,5,yes,29020997.0,
2953.0,SC,109,415,no,yes,46,217.5,123,36.98,233.7,84,19.86,163.9,99,7.38,9.0,3,2.43,4,no,25191180.0,
2954.0,IL,107,415,no,yes,14,114.3,132,19.43,199.8,91,16.98,194.7,74,8.76,7.5,8,2.03,1,no,51822252.0,
2955.0,OH,149,408,no,no,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,no,17487869.0,
2956.0,MA,56,510,no,no,0,253.2,95,43.04,188.0,116,15.98,142.0,133,6.39,4.4,4,1.19,1,no,23022015.0,
2957.0,OR,129,408,no,no,0,98.0,99,16.66,240.7,62,20.46,254.8,123,11.47,10.5,4,2.84,0,no,22642912.0,
2958.0,CA,92,408,no,no,0,249.4,118,42.4,211.5,95,17.98,169.0,116,7.61,9.1,3,2.46,0,no,63275366.0,
2959.0,WV,67,415,no,yes,30,129.6,107,22.03,233.0,104,19.81,297.0,93,13.37,14.5,5,3.92,1,no,38300927.0,
2960.0,VT,120,415,no,no,0,221.3,106,37.62,267.6,98,22.75,111.5,80,5.02,9.3,7,2.51,0,no,56200785.0,
2961.0,ID,166,415,no,no,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,12.4,9,3.35,1,no,26107565.0,
2962.0,OR,66,408,no,no,0,87.6,76,14.89,262.0,111,22.27,184.6,125,8.31,9.2,5,2.48,1,no,38610499.0,
2963.0,GA,76,408,no,no,0,203.6,61,34.61,161.7,127,13.74,175.9,97,7.92,8.4,3,2.27,0,no,13554712.0,
2964.0,ME,79,415,no,no,0,213.6,110,36.31,234.9,121,19.97,229.6,157,10.33,8.8,3,2.38,2,no,51705234.0,
2965.0,HI,98,415,no,yes,31,181.6,112,30.87,220.7,100,18.76,236.3,121,10.63,12.9,4,3.48,2,no,59740050.0,
2966.0,AZ,141,510,no,yes,22,215.4,123,36.62,328.7,98,27.94,160.5,89,7.22,7.8,6,2.11,1,no,53577391.0,
2967.0,UT,49,415,no,no,0,266.3,90,45.27,207.8,117,17.66,205.0,98,9.23,14.0,2,3.78,2,yes,27781970.0,
2968.0,IA,46,510,no,no,0,199.2,111,33.86,175.1,83,14.88,210.6,84,9.48,10.2,2,2.75,3,no,58323049.0,
2969.0,CT,137,415,no,no,0,115.0,130,19.55,137.8,83,11.71,224.0,61,10.08,7.3,4,1.97,3,no,5398656.0,
2970.0,WA,171,408,no,no,0,270.5,69,45.99,230.0,112,19.55,136.0,111,6.12,9.6,5,2.59,1,yes,39280367.0,
2971.0,VA,10,415,no,no,0,222.2,127,37.77,153.1,125,13.01,227.4,80,10.23,12.9,4,3.48,1,no,37396538.0,
2972.0,CO,88,510,no,no,0,61.9,78,10.52,262.6,114,22.32,212.5,110,9.56,8.8,2,2.38,3,no,2207470.0,
2973.0,LA,89,415,no,no,0,141.1,92,23.99,249.1,126,21.17,136.0,73,6.12,10.8,2,2.92,2,no,54017926.0,
2974.0,TX,82,415,no,no,0,189.2,81,32.16,184.4,117,15.67,255.8,83,11.51,10.6,5,2.86,3,yes,2057255.0,
2975.0,SD,139,510,no,no,0,196.0,135,33.32,186.0,146,15.81,153.0,92,6.89,9.8,1,2.65,3,no,13801873.0,
2976.0,VA,87,415,no,no,0,171.6,119,29.17,205.0,107,17.43,170.6,114,7.68,13.8,4,3.73,0,no,31915382.0,
2977.0,NY,137,415,yes,no,0,174.0,123,29.58,161.3,115,13.71,260.7,98,11.73,11.4,3,3.08,2,no,32810103.0,
2978.0,WA,45,510,no,no,0,78.6,106,13.36,187.3,110,15.92,184.2,111,8.29,7.4,5,2.0,1,yes,260554.0,
2979.0,WI,90,415,no,no,0,200.9,92,34.15,164.3,91,13.97,249.0,98,11.21,8.9,7,2.4,1,no,64446917.0,
2980.0,TN,103,415,no,no,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1,no,53907952.0,
2981.0,CT,100,415,no,no,0,235.8,130,40.09,176.0,69,14.96,63.6,122,2.86,7.3,1,1.97,2,no,52205077.0,
2982.0,WA,110,510,no,no,0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,6.3,4,1.7,3,no,79243234.0,
2983.0,NH,124,415,no,no,0,254.3,113,43.23,78.9,104,6.71,153.2,69,6.89,11.8,2,3.19,2,no,54632773.0,
2984.0,MT,10,510,no,no,0,183.0,103,31.11,214.8,77,18.26,206.4,73,9.29,8.7,6,2.35,2,no,521831.0,
2985.0,NE,89,415,no,yes,29,163.5,80,27.8,274.8,136,23.36,381.9,147,17.19,7.5,5,2.03,2,no,12670428.0,
2986.0,WA,121,408,no,no,0,207.9,98,35.34,210.5,96,17.89,109.6,114,4.93,7.7,2,2.08,2,no,310464961.0,
2987.0,WI,101,415,no,no,0,248.6,102,42.26,174.9,93,14.87,207.2,86,9.32,6.1,3,1.65,3,no,34399295.0,
2988.0,AR,103,415,no,yes,31,185.4,105,31.52,197.6,126,16.8,147.1,110,6.62,14.5,4,3.92,2,no,51954378.0,
2989.0,WI,51,408,no,no,0,197.8,60,33.63,221.0,64,18.79,168.6,134,7.59,8.9,5,2.4,1,no,57928830.0,
2990.0,DE,2,415,yes,no,0,132.1,42,22.46,138.9,88,11.81,192.6,119,8.67,9.1,1,2.46,2,yes,38291571.0,
2991.0,NH,111,510,no,no,0,197.1,117,33.51,227.8,128,19.36,214.0,101,9.63,9.3,11,2.51,0,no,7168586.0,
2992.0,VA,118,415,no,no,0,154.6,112,26.28,184.2,105,15.66,217.4,102,9.78,12.6,5,3.4,2,no,56703473.0,
2993.0,TN,17,510,no,yes,31,153.1,115,26.03,185.9,59,15.8,224.3,102,10.09,10.0,1,2.7,6,yes,27388651.0,
2994.0,VA,130,408,no,no,0,211.2,119,35.9,231.1,120,19.64,220.9,80,9.94,6.3,9,1.7,2,no,17716341.0,
2995.0,ID,193,415,no,no,0,96.8,92,16.46,142.6,103,12.12,210.1,115,9.45,10.9,5,2.94,2,yes,281000000000.0,
2996.0,TN,114,510,no,no,0,172.0,145,29.24,276.4,101,23.49,193.7,100,8.72,10.1,9,2.73,1,no,17697392.0,
2997.0,AZ,137,415,no,no,0,141.1,91,23.99,147.2,100,12.51,254.7,75,11.46,8.0,7,2.16,2,no,12605275.0,
2998.0,MT,185,408,no,yes,29,151.1,121,25.69,244.7,88,20.8,154.4,91,6.95,13.8,2,3.73,2,no,309174621.0,
2999.0,OK,101,408,no,no,0,209.6,107,35.63,228.8,96,19.45,172.4,85,7.76,7.6,2,2.05,3,no,58088725.0,
3000.0,ID,95,415,no,yes,32,247.0,109,41.99,125.6,91,10.68,226.5,90,10.19,10.5,4,2.84,3,no,1693175.0,
3001.0,NV,7,408,no,yes,30,221.4,114,37.64,165.8,116,14.09,247.0,105,11.12,10.8,12,2.92,1,no,33677360.0,
3002.0,KS,126,408,no,no,0,321.3,99,54.62,167.9,93,14.27,193.6,106,8.71,8.0,4,2.16,1,yes,25036146.0,
3003.0,WY,71,415,no,no,0,243.7,124,41.43,60.0,90,5.1,189.0,129,8.5,11.3,2,3.05,0,no,9478181.0,
3004.0,MS,124,415,no,no,0,251.5,85,42.76,214.2,98,18.21,186.1,71,8.37,11.1,6,3.0,3,no,31767270.0,
3005.0,WY,97,510,yes,no,0,236.9,107,40.27,157.6,105,13.4,241.0,120,10.85,7.3,2,1.97,0,yes,29356151.0,
3006.0,TX,28,415,no,no,0,159.7,79,27.15,216.7,131,18.42,206.7,116,9.3,9.3,3,2.51,2,no,27747070.0,
3007.0,WA,90,415,yes,no,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,yes,10241115.0,
3008.0,HI,190,408,no,no,0,150.9,86,25.65,268.6,129,22.83,179.9,73,8.1,14.7,1,3.97,1,no,31563844.0,
3009.0,IL,31,415,no,yes,28,210.5,101,35.79,250.5,86,21.29,241.6,125,10.87,11.5,2,3.11,1,no,301928271.0,
3010.0,AK,52,415,no,yes,24,170.9,71,29.05,201.4,80,17.12,159.0,124,7.15,4.1,5,1.11,2,no,128926.0,
3011.0,MD,73,510,no,no,0,254.7,80,43.3,90.2,79,7.67,153.4,60,6.9,10.6,8,2.86,0,no,59768697.0,
3012.0,MA,111,415,no,no,0,284.4,89,48.35,157.0,113,13.35,242.8,91,10.93,8.4,8,2.27,0,yes,43452507.0,
3013.0,SD,98,415,no,no,0,0.0,0,0.0,159.6,130,13.57,167.1,88,7.52,6.8,1,1.84,4,yes,17399528.0,
3014.0,PA,106,408,yes,no,0,133.7,45,22.73,187.8,107,15.96,181.9,89,8.19,10.7,2,2.89,1,yes,53436788.0,
3015.0,NC,111,408,no,no,0,224.9,117,38.23,191.9,127,16.31,229.9,97,10.35,10.3,3,2.78,0,no,28134096.0,
3016.0,VT,59,408,no,no,0,151.8,98,25.81,209.9,92,17.84,266.9,86,12.01,11.9,5,3.21,1,no,41375726.0,
3017.0,KY,71,510,no,yes,22,141.4,107,24.04,163.0,105,13.86,220.0,99,9.9,5.6,3,1.51,2,no,31546344.0,
3018.0,WA,55,408,no,no,0,285.7,124,48.57,230.9,106,19.63,230.7,140,10.38,14.8,7,4.0,0,yes,50669456.0,
3019.0,LA,13,415,no,no,0,58.4,121,9.93,262.2,64,22.29,159.0,115,7.15,11.9,5,3.21,1,no,25701533.0,
3020.0,WA,136,415,no,yes,16,90.4,105,15.37,201.3,109,17.11,227.1,115,10.22,13.1,4,3.54,0,no,30255418.0,
3021.0,ME,123,408,no,no,0,114.4,91,19.45,216.6,123,18.41,250.6,102,11.28,11.0,3,2.97,0,no,17045709.0,
3022.0,WI,105,408,no,no,0,147.7,103,25.11,222.7,78,18.93,163.5,102,7.36,12.8,3,3.46,2,no,593533.0,
3023.0,TX,50,408,no,yes,31,302.7,93,51.46,240.5,119,20.44,193.9,103,8.73,13.6,14,3.67,3,no,34905406.0,
3024.0,IA,118,415,no,no,0,136.1,120,23.14,204.2,103,17.36,228.2,90,10.27,11.3,4,3.05,1,no,29052784.0,
3025.0,AZ,97,408,no,no,0,169.7,84,28.85,165.9,86,14.1,191.9,83,8.64,12.8,6,3.46,3,no,56017452.0,
3026.0,ND,51,510,no,no,0,227.2,89,38.62,194.4,106,16.52,243.4,126,10.95,14.9,2,4.02,0,no,42661751.0,
3027.0,VT,73,415,no,no,0,217.8,91,37.03,220.6,97,18.75,277.3,89,12.48,10.3,6,2.78,1,yes,54101738.0,
3028.0,HI,35,415,no,no,0,124.2,102,21.11,123.9,115,10.53,135.7,100,6.11,13.1,8,3.54,2,no,12027546.0,
3029.0,WY,64,415,no,no,0,206.2,76,35.05,232.4,76,19.75,251.6,96,11.32,13.6,2,3.67,1,no,24167306.0,
3030.0,WV,63,510,no,no,0,132.9,122,22.59,67.0,62,5.7,160.4,121,7.22,9.9,2,2.67,3,no,57100562.0,
3031.0,OK,117,415,no,yes,31,104.9,115,17.83,237.6,125,20.2,263.4,104,11.85,7.7,6,2.08,3,no,51732048.0,
3032.0,CT,115,415,no,no,0,245.0,97,41.65,250.7,75,21.31,270.2,124,12.16,13.7,8,3.7,1,yes,74780917.0,
3033.0,UT,162,408,no,no,0,184.5,118,31.37,224.0,95,19.04,180.5,82,8.12,11.6,3,3.13,1,no,57482085.0,
3034.0,NY,89,415,no,no,0,89.5,66,15.22,179.3,104,15.24,225.1,116,10.13,12.3,1,3.32,3,no,306850595.0,
3035.0,VA,94,415,yes,no,0,235.6,131,40.05,194.8,107,16.56,170.6,93,7.68,8.6,4,2.32,1,no,30535132.0,
3036.0,VT,129,408,no,no,0,186.0,127,31.62,262.3,96,22.3,98.9,63,4.45,11.5,6,3.11,4,no,57993131.0,
3037.0,SD,86,415,no,no,0,223.9,75,38.06,155.7,109,13.23,150.2,143,6.76,7.3,9,1.97,1,no,22817027.0,
3038.0,PA,96,510,no,no,0,179.5,125,30.52,162.3,139,13.8,264.5,133,11.9,6.6,2,1.78,1,no,56175300.0,
3039.0,ND,190,415,no,no,0,169.4,102,28.8,253.5,113,21.55,197.1,93,8.87,8.9,5,2.4,1,no,31464407.0,
3040.0,CT,80,408,no,no,0,118.1,90,20.08,144.3,77,12.27,225.1,86,10.13,8.2,6,2.21,1,no,52163425.0,
3041.0,SC,108,415,no,no,0,112.0,105,19.04,193.7,110,16.46,208.9,93,9.4,4.1,4,1.11,4,yes,15484447.0,
3042.0,MI,97,408,no,yes,32,168.4,129,28.63,225.9,97,19.2,191.8,95,8.63,8.5,7,2.3,0,no,32137358.0,
3043.0,VT,84,415,no,yes,42,214.3,112,36.43,188.2,107,16.0,333.5,117,15.01,11.3,10,3.05,0,no,23878341.0,
