recordID,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,customer_id
2239,MN,186,415,no,yes,26,74.3,107,12.63,177.3,116,15.07,296.3,90,13.33,14.5,3,3.92,2,no,309508414.0
9141,GA,56,415,no,yes,30,127.1,89,21.61,172.1,116,14.63,194.6,111,8.76,12.1,3,3.27,1,no,27257831.0
1723,IN,81,408,no,no,0,175.5,67,29.84,249.3,85,21.19,270.2,98,12.16,10.2,3,2.75,1,no,56235245.0
6889,WA,117,408,no,no,0,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12.0,4,3.24,2,no,69102168.0
3972,OK,93,415,no,yes,32,116.9,120,19.87,232.4,97,19.75,127.7,112,5.75,11.0,9,2.97,0,no,25019787.0
5891,VT,124,415,no,no,0,178.4,72,30.33,233.6,134,19.86,179.4,91,8.07,12.0,2,3.24,0,no,304612286.0
12373,CO,108,415,no,no,0,215.6,78,36.65,195.3,119,16.6,194.4,65,8.75,3.6,5,0.97,1,no,56047087.0
2992,VA,118,415,no,no,0,154.6,112,26.28,184.2,105,15.66,217.4,102,9.78,12.6,5,3.4,2,no,56703473.0
34,VT,178,510,no,no,0,179.7,112,30.55,276.6,91,23.51,169.7,101,7.64,10.1,7,2.73,3,no,52586328.0
8526,KY,80,408,no,no,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,no,57669509.0
4456,MN,134,415,no,no,0,244.1,99,41.5,246.9,111,20.99,200.0,133,9.0,7.2,2,1.94,0,no,33734641.0
9812,HI,118,415,no,no,0,253.2,122,43.04,201.0,78,17.09,195.3,108,8.79,9.7,7,2.62,2,no,34813972.0
5229,VA,104,415,no,yes,23,280.2,136,47.63,220.5,92,18.74,136.9,102,6.16,13.3,3,3.59,4,no,35367291.0
9080,MI,120,415,no,no,0,150.6,85,25.6,119.0,128,10.12,232.9,123,10.48,6.4,2,1.73,1,no,40123804.0
2335,MT,27,510,no,no,0,193.8,102,32.95,118.9,104,10.11,135.9,124,6.12,9.2,3,2.48,0,no,29572203.0
374,ND,58,408,no,no,0,177.4,107,30.16,204.7,104,17.4,141.9,123,6.39,15.0,9,4.05,3,no,25279555.0
12445,LA,115,415,no,yes,26,170.5,107,28.99,217.2,77,18.46,225.7,71,10.16,13.6,5,3.67,6,no,304763923.0
4031,VT,116,415,no,no,0,129.4,84,22.0,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,0,no,27896190.0
6795,NY,54,415,no,no,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,1,yes,22081228.0
4554,PA,85,408,no,no,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,1,no,57104549.0
5203,MD,97,415,no,no,0,218.0,86,37.06,184.0,94,15.64,240.5,110,10.82,6.4,8,1.73,3,no,50028356.0
6490,NV,161,415,no,no,0,72.8,120,12.38,267.1,120,22.7,222.5,91,10.01,11.8,2,3.19,2,no,313763591.0
9974,TN,68,415,no,no,0,222.8,99,37.88,175.8,85,14.94,202.0,111,9.09,11.0,3,2.97,3,no,37650470.0
10672,KS,67,510,no,no,0,129.0,78,21.93,188.0,116,15.98,235.0,102,10.58,11.2,3,3.02,2,no,24898751.0
10129,GA,160,415,no,yes,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1,no,59617316.0
9192,WI,129,415,no,yes,37,205.0,94,34.85,165.4,103,14.06,185.0,81,8.32,11.7,8,3.16,1,no,31771470.0
8410,DC,82,415,no,no,0,300.3,109,51.05,181.0,100,15.39,270.1,73,12.15,11.7,4,3.16,0,yes,28548881.0
11370,TX,112,415,no,no,0,214.8,112,36.52,209.7,104,17.82,164.4,97,7.4,9.4,5,2.54,3,no,12158028.0
6274,MT,28,415,no,no,0,121.7,48,20.69,125.8,112,10.69,261.6,122,11.77,8.3,2,2.24,6,yes,22431019.0
1513,MS,145,408,yes,no,0,113.0,63,19.21,187.0,131,15.9,146.8,61,6.61,10.9,7,2.94,1,no,28705168.0
12599,OK,74,415,no,no,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,2,2.7,1,no,36668218.0
7937,OK,44,408,no,no,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,yes,31788748.0
10019,PA,69,415,no,no,0,143.6,88,24.41,141.8,86,12.05,194.0,83,8.73,10.8,5,2.92,3,no,51984235.0
8666,AL,86,415,no,no,0,128.3,121,21.81,197.1,93,16.75,138.4,152,6.23,12.2,5,3.29,7,yes,58127432.0
994,PA,84,415,no,no,0,109.1,114,18.55,231.4,113,19.67,274.0,112,12.33,9.6,4,2.59,0,no,23796866.0
4502,IN,189,510,no,no,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,1,no,56732811.0
3414,DC,60,408,no,no,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,yes,9828757.0
4171,IN,168,415,no,no,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,no,32826489.0
10207,WI,107,510,no,yes,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,1,3.24,1,no,23740194.0
5903,HI,149,510,no,no,0,166.6,61,28.32,218.8,107,18.6,208.3,131,9.37,8.2,6,2.21,7,no,53394052.0
5264,SC,78,510,no,no,0,168.3,110,28.61,221.2,73,18.8,241.0,136,10.85,12.5,1,3.38,1,no,31439813.0
12742,NH,110,408,no,no,0,162.0,81,27.54,247.5,89,21.04,155.5,99,7.0,8.9,8,2.4,0,no,57331936.0
5805,MT,72,415,no,no,0,253.0,73,43.01,219.3,78,18.64,210.8,89,9.49,9.8,4,2.65,0,no,28937373.0
4419,MI,128,415,no,no,0,179.4,94,30.5,270.4,92,22.98,191.0,88,8.59,7.9,4,2.13,0,no,36345866.0
9103,MT,106,415,no,no,0,187.1,104,31.81,250.2,117,21.27,144.9,81,6.52,11.0,3,2.97,1,no,22990568.0
4221,VT,67,408,no,no,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,no,32264723.0
7530,WI,127,415,no,no,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,no,57969214.0
6689,MN,98,415,no,no,0,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3,no,40122624.0
2291,LA,172,415,no,no,0,215.7,140,36.67,146.3,84,12.44,264.6,83,11.91,7.1,1,1.92,3,no,34339531.0
10826,SC,73,415,no,no,0,203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,no,31939812.0
12523,WY,104,408,no,no,0,183.6,133,31.21,120.7,98,10.26,215.1,112,9.68,12.7,2,3.43,1,no,25408329.0
7733,NC,130,408,yes,no,0,216.2,106,36.75,363.7,86,30.91,126.7,123,5.7,16.9,2,4.56,5,yes,23707599.0
11110,IN,130,408,no,yes,30,185.0,117,31.45,249.5,141,21.21,157.8,103,7.1,7.4,7,2.0,0,no,32257701.0
1492,AR,68,408,no,yes,43,147.7,95,25.11,259.3,108,22.04,237.1,106,10.67,8.9,8,2.4,3,no,22226831.0
3119,IN,101,415,no,yes,33,219.7,137,37.35,186.8,94,15.88,184.5,113,8.3,9.5,2,2.57,2,no,56400153.0
3317,NH,130,408,no,no,0,68.4,86,11.63,193.3,110,16.43,171.5,139,7.72,10.4,4,2.81,0,no,36216570.0
11876,RI,99,510,no,no,0,217.2,112,36.92,246.7,89,20.97,226.1,89,10.17,15.8,7,4.27,3,no,58793530.0
3078,NH,133,408,no,no,0,162.1,91,27.56,212.1,94,18.03,260.4,78,11.72,12.2,5,3.29,1,no,53904876.0
11788,TX,41,408,no,yes,22,213.8,102,36.35,141.8,86,12.05,142.2,123,6.4,7.2,3,1.94,0,no,11565140.0
11165,WV,36,408,no,no,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,no,34537670.0
11821,OK,96,415,no,no,0,260.4,115,44.27,146.0,46,12.41,269.5,87,12.13,11.5,4,3.11,5,no,43265578.0
5365,OK,194,408,no,no,0,162.3,88,27.59,213.7,118,18.16,192.1,81,8.64,10.9,2,2.94,0,no,25579707.0
8399,WA,40,415,no,yes,41,148.1,74,25.18,169.5,88,14.41,214.1,102,9.63,6.2,5,1.67,2,no,25545013.0
6835,MO,138,415,no,yes,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,0,no,69767283.0
2125,KY,54,408,no,no,0,159.8,99,27.17,264.0,64,22.44,115.7,70,5.21,9.7,7,2.62,2,no,7426802.0
9506,MA,166,415,no,no,0,203.4,81,34.58,167.7,110,14.25,132.0,124,5.94,9.2,5,2.48,2,no,314574559.0
1347,AR,71,415,no,yes,27,151.2,118,25.7,228.0,82,19.38,169.8,113,7.64,5.6,17,1.51,0,no,24859316.0
5675,DE,119,415,no,no,0,176.8,90,30.06,224.7,81,19.1,204.6,77,9.21,7.5,15,2.03,1,no,31582943.0
9256,WI,80,415,no,no,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,5,2.51,1,no,56354889.0
10090,NC,118,408,yes,yes,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1,no,22532980.0
2656,NV,138,510,no,no,0,171.4,117,29.14,115.2,128,9.79,224.5,115,10.1,17.0,4,4.59,3,no,32426637.0
3618,TX,52,415,no,no,0,155.0,110,26.35,133.4,104,11.34,176.1,84,7.92,7.0,4,1.89,4,yes,22821755.0
1698,IL,142,415,no,no,0,84.8,95,14.42,136.7,63,11.62,250.5,148,11.27,14.2,6,3.83,2,no,8633869.0
2358,KS,88,415,no,no,0,189.8,111,32.27,197.3,101,16.77,234.5,111,10.55,14.9,3,4.02,2,no,29375417.0
677,WI,49,408,no,no,0,260.9,88,44.35,174.2,103,14.81,262.8,98,11.83,10.6,4,2.86,1,no,34907980.0
2178,VT,193,408,no,yes,17,124.0,102,21.08,202.9,81,17.25,205.1,129,9.23,12.3,3,3.32,1,no,55927396.0
4309,DC,68,415,yes,yes,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,no,28417574.0
4703,ME,88,415,no,no,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4,yes,57454753.0
9573,TX,64,415,no,no,0,168.0,116,28.56,192.4,94,16.35,166.5,98,7.49,10.1,3,2.73,2,no,36030534.0
7774,NJ,134,510,no,yes,34,247.2,105,42.02,225.5,133,19.17,186.3,76,8.38,6.1,5,1.65,2,yes,58618653.0
9902,NE,105,415,no,yes,27,141.2,96,24.0,167.7,94,14.25,274.4,101,12.35,11.4,2,3.08,1,no,25573684.0
4203,RI,125,408,no,no,0,113.0,108,19.21,169.2,107,14.38,156.6,61,7.05,9.2,5,2.48,2,yes,55923320.0
4619,TX,53,415,no,no,0,119.7,113,20.35,189.7,84,16.12,256.2,108,11.53,12.9,7,3.48,2,no,29409281.0
222,WI,72,415,no,no,0,129.8,106,22.07,188.7,138,16.04,212.5,116,9.56,8.3,4,2.24,4,yes,2104909.0
12575,CO,23,408,no,no,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15.0,4,4.05,6,no,56421472.0
9575,OK,159,510,no,no,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,no,27347905.0
6099,ND,98,510,no,no,0,187.2,127,31.82,195.6,88,16.63,181.8,129,8.18,5.1,4,1.38,1,no,22805238.0
2460,NV,69,510,yes,yes,33,271.5,98,46.16,253.4,102,21.54,165.4,85,7.44,8.2,2,2.21,1,yes,11405693.0
10104,OH,106,415,no,no,0,158.6,112,26.96,220.0,114,18.7,252.9,106,11.38,9.1,3,2.46,0,no,24850414.0
7826,VA,99,510,no,no,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,no,63468532.0
2237,NC,133,408,yes,yes,32,221.1,137,37.59,264.9,99,22.52,168.9,108,7.6,15.4,4,4.16,2,yes,38304309.0
12618,VT,101,415,no,no,0,153.8,89,26.15,234.0,89,19.89,196.3,77,8.83,11.6,2,3.13,4,no,51797033.0
458,OH,110,415,no,yes,37,227.9,80,38.74,101.9,141,8.66,188.1,110,8.46,5.1,6,1.38,0,no,58737461.0
1622,GA,130,415,no,no,0,119.4,99,20.3,226.3,97,19.24,202.7,111,9.12,11.3,7,3.05,0,no,28595346.0
1666,DC,109,510,no,no,0,188.8,67,32.1,171.7,92,14.59,224.4,89,10.1,8.5,6,2.3,0,no,27185586.0
5532,AL,77,415,no,no,0,163.0,112,27.71,219.1,89,18.62,233.4,66,10.5,6.7,3,1.81,2,no,3314366.0
334,SC,78,415,no,no,0,131.4,98,22.34,189.9,95,16.14,147.4,83,6.63,11.2,2,3.02,2,no,31700263.0
11011,IA,44,415,no,no,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,yes,51876209.0
1179,CO,90,415,no,no,0,207.6,82,35.29,193.3,105,16.43,149.7,68,6.74,11.2,6,3.02,1,no,305978041.0
8299,MD,83,510,no,no,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,no,31451099.0
938,ME,113,408,no,no,0,203.4,85,34.58,219.8,140,18.68,240.0,107,10.8,8.3,5,2.24,1,no,12953451.0
11832,DE,92,415,no,yes,33,243.1,92,41.33,213.8,92,18.17,228.7,104,10.29,12.1,2,3.27,2,no,24464687.0
10940,AR,145,415,no,no,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,yes,68043991.0
6845,SC,77,510,no,yes,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,3,3.11,4,yes,58060310.0
8409,MN,50,415,no,no,0,157.1,90,26.71,223.3,72,18.98,181.4,111,8.16,6.1,2,1.65,1,no,59097543.0
11438,WI,63,510,no,yes,13,214.2,61,36.41,181.2,88,15.4,174.0,68,7.83,10.3,2,2.78,0,no,69613016.0
12691,AK,146,510,yes,no,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,no,52623048.0
3155,UT,116,415,no,yes,44,230.6,94,39.2,224.1,103,19.05,244.0,76,10.98,11.1,2,3.0,0,no,24807547.0
8185,NC,72,415,no,no,0,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,6.8,3,1.84,0,no,25310970.0
2145,GA,141,510,no,yes,23,149.7,112,25.45,162.5,118,13.81,220.3,115,9.91,7.6,2,2.05,3,no,29451903.0
5280,VT,146,510,yes,no,0,204.4,135,34.75,219.1,90,18.62,222.7,114,10.02,10.5,6,2.84,3,no,33123027.0
6674,WY,16,415,no,no,0,174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,5,no,27163377.0
12066,DC,66,415,no,no,0,167.3,91,28.44,230.0,68,19.55,191.7,118,8.63,10.6,5,2.86,1,yes,312754039.0
9555,MT,25,415,no,no,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,12.6,5,3.4,2,no,57946360.0
5720,AK,78,510,no,no,0,190.3,88,32.35,194.5,89,16.53,256.5,109,11.54,11.7,5,3.16,2,no,38251682.0
10511,OH,109,415,no,no,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,no,41630443.0
725,DC,29,510,no,no,0,182.1,92,30.96,180.4,91,15.33,206.4,128,9.29,7.2,2,1.94,2,no,25064148.0
4919,OH,88,408,no,no,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2,no,22927644.0
6006,ND,12,510,yes,no,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,no,52174893.0
12245,CO,90,408,no,yes,30,183.8,76,31.25,229.7,95,19.52,144.1,124,6.48,7.7,3,2.08,1,no,24807877.0
9810,NH,121,510,no,yes,35,193.8,62,32.95,197.6,97,16.8,218.8,95,9.85,5.9,4,1.59,0,no,55933386.0
796,ID,130,510,no,no,0,140.9,68,23.95,217.5,109,18.49,123.6,96,5.56,13.6,4,3.67,3,no,50610716.0
1985,RI,119,415,no,yes,29,117.8,66,20.03,256.8,114,21.83,147.6,76,6.64,7.6,3,2.05,3,no,28878148.0
71,SC,84,415,no,no,0,204.1,132,34.7,164.4,117,13.97,165.1,123,7.43,0.0,0,0.0,1,no,37599461.0
6598,MS,155,408,no,no,0,163.0,93,27.71,203.9,102,17.33,159.0,109,7.15,15.1,4,4.08,2,no,8772675.0
11586,MI,63,510,no,no,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0,no,33814468.0
456,MI,142,408,no,no,0,245.1,66,41.67,144.6,109,12.29,227.3,112,10.23,3.1,4,0.84,1,no,24288748.0
4393,WV,51,408,no,no,0,169.3,111,28.78,139.5,69,11.86,197.0,87,8.87,12.0,3,3.24,0,no,54703236.0
1483,AR,74,415,no,no,0,201.4,112,34.24,109.6,71,9.32,200.2,135,9.01,10.7,2,2.89,1,no,55688097.0
5897,VT,125,415,no,no,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,7,3.89,2,no,42445916.0
9673,WA,90,415,yes,no,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,yes,23794944.0
8049,AL,95,408,no,no,0,190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14.0,6,3.78,0,no,9696428.0
8087,NY,54,510,yes,no,0,236.3,91,40.17,152.8,130,12.99,160.3,98,7.21,11.2,8,3.02,3,no,38349825.0
8500,GA,185,510,no,yes,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,no,24612855.0
1394,MT,39,415,no,no,0,196.2,105,33.35,306.8,111,26.08,201.5,110,9.07,6.9,11,1.86,0,no,23841018.0
10087,VT,63,415,no,no,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,no,40538886.0
7785,MD,119,408,no,no,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,yes,27246412.0
8230,IL,117,415,no,no,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,10,2.11,1,no,57689598.0
9696,WV,63,510,no,no,0,132.9,122,22.59,67.0,62,5.7,160.4,121,7.22,9.9,2,2.67,3,no,58391913.0
684,TX,98,415,yes,no,0,172.5,118,29.33,198.5,107,16.87,230.2,105,10.36,12.6,3,3.4,1,no,24163834.0
9596,AZ,157,415,no,no,0,220.7,105,37.52,119.3,127,10.14,165.1,113,7.43,11.5,7,3.11,4,no,65893661.0
10109,WI,142,408,no,yes,24,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,0,no,28681518.0
10798,OR,125,408,no,yes,32,96.5,109,16.41,145.8,109,12.39,174.4,82,7.85,9.4,2,2.54,1,no,14274708.0
7614,MI,48,415,no,no,0,240.0,88,40.8,141.0,117,11.99,128.9,137,5.8,7.1,9,1.92,1,no,22065403.0
4563,AR,33,415,yes,no,0,164.0,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,0,no,9594813.0
4915,OK,146,510,no,no,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,yes,36116846.0
12609,VT,126,415,no,no,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,2,1.73,0,no,72600836.0
4973,IN,58,415,no,yes,22,224.1,127,38.1,238.8,85,20.3,174.2,86,7.84,11.5,7,3.11,2,no,316894211.0
6806,CO,63,415,no,no,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,3,no,59789859.0
1627,NM,137,408,yes,no,0,312.4,110,53.11,231.1,73,19.64,120.1,78,5.4,10.6,2,2.86,1,yes,9328816.0
2185,OK,52,408,no,no,0,214.7,68,36.5,158.6,138,13.48,123.4,114,5.55,9.4,4,2.54,2,no,22538532.0
5750,NM,87,510,yes,no,0,167.3,119,28.44,198.5,119,16.87,133.1,88,5.99,11.0,6,2.97,1,no,52150810.0
3835,CA,120,510,no,no,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,no,53633343.0
5332,MT,54,415,no,no,0,272.6,83,46.34,248.7,74,21.14,197.4,111,8.88,9.5,2,2.57,1,yes,13895099.0
5164,MI,62,415,no,no,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,no,32234056.0
5815,WA,75,510,no,yes,41,130.9,115,22.25,203.4,110,17.29,171.7,68,7.73,12.4,4,3.35,1,no,27199751.0
12496,ME,120,510,no,no,0,198.8,56,33.8,230.1,73,19.56,119.8,81,5.39,9.9,3,2.67,2,no,28552420.0
12838,TX,32,408,no,no,0,157.9,88,26.84,180.8,132,15.37,132.5,102,5.96,12.8,3,3.46,1,no,11730801.0
2841,VT,109,408,no,no,0,222.2,113,37.77,218.5,122,18.57,266.0,88,11.97,10.9,5,2.94,1,no,36479764.0
5943,VT,126,415,no,no,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,2,1.73,0,no,59777987.0
4930,SD,88,408,no,no,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1,no,35819895.0
9757,WY,127,415,yes,yes,28,95.9,117,16.3,159.5,131,13.56,152.8,132,6.88,10.4,3,2.81,1,no,326000000000.0
9841,MN,116,408,no,no,0,197.9,84,33.64,168.1,113,14.29,239.8,145,10.79,12.0,6,3.24,1,no,69969335.0
1086,NE,90,415,no,no,0,114.4,108,19.45,232.8,150,19.79,198.1,78,8.91,8.9,3,2.4,0,no,57476988.0
9122,AL,90,415,no,no,0,214.9,97,36.53,117.8,117,10.01,133.7,78,6.02,11.8,2,3.19,2,no,22627186.0
3979,WA,141,415,no,no,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1,no,27236389.0
4375,RI,46,408,no,no,0,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9.0,2,2.43,2,no,29360997.0
5658,AK,130,415,no,no,0,242.5,101,41.23,102.8,114,8.74,142.4,89,6.41,9.3,2,2.51,2,no,67811349.0
8777,MO,135,510,no,no,0,246.8,129,41.96,187.8,121,15.96,154.5,109,6.95,12.6,5,3.4,1,no,54202908.0
7516,MD,111,510,no,no,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5,yes,27244995.0
6110,ID,118,415,no,no,0,140.4,112,23.87,187.1,60,15.9,207.9,155,9.36,7.9,1,2.13,0,no,17048059.0
4116,VA,138,415,no,no,0,251.0,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,3,no,51141984.0
3007,WA,90,415,yes,no,0,148.2,96,25.19,220.4,111,18.73,134.2,97,6.04,9.2,1,2.48,4,yes,10241115.0
102,HI,40,415,yes,yes,21,147.4,117,25.06,262.8,110,22.34,202.0,97,9.09,10.9,5,2.94,0,no,40192452.0
3942,GA,74,510,no,yes,31,249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,4,no,29742020.0
9939,IA,73,415,no,no,0,137.1,102,23.31,210.8,114,17.92,191.4,120,8.61,11.1,4,3.0,1,no,29077781.0
2880,UT,139,415,no,no,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1,no,21357561.0
12600,KY,74,510,yes,no,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,yes,17433632.0
7742,VA,21,415,no,no,0,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35,1,no,25530163.0
4562,CT,37,408,no,no,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,no,12177390.0
4169,IL,101,415,no,no,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,no,24155533.0
748,NV,134,415,no,no,0,199.7,107,33.95,205.8,86,17.49,198.8,125,8.95,8.3,5,2.24,0,no,29740214.0
10013,OK,82,510,no,no,0,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0,yes,52745585.0
9821,UT,116,415,no,yes,44,230.6,94,39.2,224.1,103,19.05,244.0,76,10.98,11.1,2,3.0,0,no,22385868.0
7121,UT,81,510,no,no,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,no,25055476.0
8766,MI,112,510,no,no,0,243.4,77,41.38,182.1,97,15.48,259.2,94,11.66,12.8,2,3.46,1,no,58670464.0
7132,OH,52,408,no,yes,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,no,57659468.0
8001,NJ,87,510,no,no,0,223.2,109,37.94,127.5,86,10.84,289.3,83,13.02,14.5,4,3.92,3,no,50051192.0
928,WA,238,415,no,no,0,202.0,60,34.34,213.9,105,18.18,266.4,90,11.99,12.0,1,3.24,2,no,23997174.0
6146,ID,31,415,no,no,0,177.3,129,30.14,152.8,105,12.99,162.9,92,7.33,5.1,2,1.38,0,no,15678741.0
10083,WV,124,415,no,no,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,no,15731052.0
10658,LA,124,510,no,no,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,4,yes,36135788.0
7360,MD,71,415,no,yes,31,115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,1,no,2018299515.0
3895,SC,41,408,no,no,0,237.8,92,40.43,223.5,155,19.0,217.4,90,9.78,10.2,6,2.75,2,no,59179119.0
8447,DE,125,408,no,no,0,126.7,108,21.54,206.0,90,17.51,247.8,114,11.15,13.3,7,3.59,1,no,314193673.0
12718,NC,103,415,no,no,0,263.4,118,44.78,179.1,69,15.22,214.7,112,9.66,10.3,2,2.78,0,no,25223462.0
3853,TX,126,415,no,no,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,no,55514020.0
9070,UT,68,415,no,no,0,162.1,86,27.56,155.0,86,13.18,189.7,87,8.54,11.0,9,2.97,5,yes,33684374.0
4036,WY,90,415,no,no,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1,no,52643202.0
534,FL,105,408,no,no,0,181.9,70,30.92,233.5,83,19.85,194.6,80,8.76,8.1,9,2.19,1,no,31465495.0
8987,WY,87,415,no,yes,22,263.8,65,44.85,103.4,115,8.79,208.1,109,9.36,8.5,3,2.3,3,no,31778293.0
3943,NV,105,415,yes,no,0,228.4,100,38.83,145.1,108,12.33,245.3,140,11.04,7.7,7,2.08,0,no,29734944.0
6736,CO,119,408,no,no,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4.0,0,no,24413833.0
6913,NH,103,408,no,no,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8,yes,309435014.0
10936,OK,86,510,yes,no,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,yes,59763409.0
2865,MO,98,415,no,no,0,221.2,80,37.6,213.6,104,18.16,291.8,89,13.13,11.9,3,3.21,4,no,55468110.0
3046,IL,58,415,yes,yes,43,142.8,96,24.28,272.3,100,23.15,193.4,105,8.7,8.9,4,2.4,1,no,26907352.0
10522,UT,91,510,no,no,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,no,54968938.0
